"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "protein" "chr"
"evgLocus_251746" 176.300068088399 -3.7689234166154 0.876156595039283 -4.30165502143646 1.69527106436964e-05 0.000200803538928905 "MTHSD_HUMAN" "chr_29"
"evgLocus_251470" 65.4414834463035 -6.44317429989414 1.49815656415895 -4.30073495256569 1.70232572738843e-05 0.000201483116251803 "CHS2_CAEEL" "chr_01"
"evgLocus_24547" 181.472021049968 -3.44500977553937 0.801129612267416 -4.30019028480179 1.70651516156531e-05 0.000201832287009824 "HYEP_BOMMO" NA
"evgLocus_796467" 114.391998337186 -4.07002696051564 0.946634053806801 -4.29947237176648 1.7120521620426e-05 0.000202340214158387 "FAS3_DROME" NA
"evgLocus_734893" 18.0199605440946 -7.89799889661095 1.83732442187542 -4.29864143891866 1.71848221761764e-05 0.000202805807218267 "HDC_DROME" "chr_19"
"evgLocus_107558" 22.3067299230107 -7.23230894274914 1.68285701152103 -4.29763722837765 1.72628387099203e-05 0.00020357899437347 "CANA_DROME" "chr_22"
"evgLocus_167648" 98.5895469833717 -10.3504396608764 2.40861344756045 -4.29726059669714 1.72921859405997e-05 0.000203777525491033 "ENPL_BOVIN" "chr_13"
"evgLocus_735190" 7156.96139127959 -11.2517144714398 2.6220280774363 -4.29122577605699 1.77689537181066e-05 0.000208490763871099 "CYB5A_ARATH" "chr_01"
"evgLocus_341479" 133.192634271971 -3.68616441203016 0.860164816183286 -4.28541640238945 1.82397227233527e-05 0.0002135529290241 "QPCT_HUMAN" "chr_15"
"evgLocus_2943" 633.807606535274 -4.65165153844254 1.08567102294883 -4.28458661981051 1.83079271290712e-05 0.000214197486511533 "PSA6_RAT" "chr_07"
"evgLocus_749466" 34.6562723072315 -8.84060106348987 2.06483638204323 -4.28150198261316 1.85636069307386e-05 0.000216877261459116 "." "chr_20"
"evgLocus_367286" 21.1280365729675 -8.12617054044653 1.89835890950794 -4.28062917910126 1.86365671010995e-05 0.000217417716195206 "SRR55_DROME" "chr_09"
"evgLocus_560346" 1295.11387915276 -6.35351578541485 1.48459523962226 -4.27962828914326 1.8720570604082e-05 0.000218241383577723 "TBB3_DROME" "chr_26"
"evgLocus_443" 280.560850217724 -3.64472455413964 0.851912335850986 -4.27828592304497 1.88338001738732e-05 0.000219404341653576 "FAXC_DROME" NA
"evgLocus_734483" 182.682667068699 -6.80741131837114 1.59241953327939 -4.27488559145725 1.91235470258827e-05 0.000222620505263421 "CTNS_DROME" "chr_13"
"evgLocus_82335" 73.8735505036863 -3.43111144637437 0.803866215501602 -4.26826178312943 1.97002055801959e-05 0.000228679649379238 "HMCN1_HUMAN" "chr_19"
"evgLocus_237998" 41.7987483024364 -9.11498057587009 2.136529771327 -4.26625488593531 1.98781666987616e-05 0.000230416955769418 "DKC1_DROME" NA
"evgLocus_422632" 16940.0727275283 -5.15260929305486 1.20804268019943 -4.26525434697739 1.99674600929105e-05 0.000231287379141636 "." "chr_01"
"evgLocus_883612" 29.2976244129393 -6.82496050231357 1.60020609667219 -4.26505093094374 1.99856606781181e-05 0.000231333667237976 "." "chr_01"
"evgLocus_262690" 56.0955488051125 -6.82210817874231 1.59970800231529 -4.26459589429354 2.00264321521022e-05 0.000231476560702013 "PRPS1_RAT" "chr_04"
"evgLocus_484210" 36.8792980283176 -7.03004813756063 1.64859866640786 -4.26425683873591 2.00568631535026e-05 0.000231663881785776 "ATNA_DROME" "chr_08"
"evgLocus_1402" 72.415284455962 -4.55460902003364 1.06910342321734 -4.26021367168305 2.04231565058552e-05 0.0002355605714266 "WDFY2_HUMAN" "chr_01"
"evgLocus_398655" 16.9450864089566 -7.81120953334433 1.8349344221251 -4.25694206787942 2.07242029147689e-05 0.000238189392145325 "TATD_CITRI" "chr_08"
"evgLocus_688122" 19.8572853893832 -8.03672059464218 1.88878823001784 -4.25496117929868 2.09085288198804e-05 0.000239631456974364 "." "chr_14"
"evgLocus_645356" 31.8393444999098 -7.74792448527677 1.82170845609963 -4.25310892054895 2.10822967000335e-05 0.000241283404115774 "." NA
"evgLocus_858164" 20.2322560235414 -8.06362793142308 1.89692446298333 -4.25089564122192 2.12917364832605e-05 0.000243338400257109 "." NA
"evgLocus_295737" 1381.35765585513 -4.09598063629744 0.963885796505838 -4.24944599364955 2.14299866966805e-05 0.000244746678360546 "GRWD1_BOVIN" "chr_10"
"evgLocus_110409" 74.8287524612486 -6.21807908022713 1.46348253083699 -4.24882357609755 2.14896073570571e-05 0.000245219263433563 "REEP2_DANRE" "chr_18"
"evgLocus_485624" 20.9117272826193 -8.11681774742179 1.91042391438591 -4.24869982326978 2.1501480301064e-05 0.000245219263433563 "AP2A_ANOGA" "chr_12"
"evgLocus_82581" 62.612240087744 -6.98745668743083 1.64661609789498 -4.24352506717475 2.20035781223538e-05 0.000250594596713744 "NICA_DROME" "chr_11"
"evgLocus_1616" 474.39650875921 -3.45647683607884 0.814582051577182 -4.24325189756693 2.20303910447266e-05 0.0002507246321135 "RL4_DROME" NA
"evgLocus_121254" 20.9821972918579 -8.11601420463742 1.91415517795261 -4.23999804097302 2.23521737367387e-05 0.000254031752600506 "IP3KH_CAEEL" "chr_20"
"evgLocus_372066" 18.3448934109162 -7.92273711495585 1.8689031711872 -4.23924429959795 2.24273488172357e-05 0.000254530873057491 "." "chr_26"
"evgLocus_357575" 63.8941361271624 -3.61396030221824 0.852563987753473 -4.23893145163346 2.24586216051285e-05 0.000254708294889361 "." "chr_23"
"evgLocus_107698" 24.5152817222255 -8.34053666185965 1.96792538718004 -4.23823825648762 2.25280624362196e-05 0.000255140490150398 "RSBNL_HUMAN" "chr_28"
"evgLocus_33336" 45.2805444820028 -9.22691272913683 2.17918452552826 -4.23411263298142 2.29455927647668e-05 0.000259328191371959 "NICA_DROME" "chr_11"
"evgLocus_237570" 80.2907299397582 -10.0540707846041 2.3751251838035 -4.23306984118773 2.30522877463549e-05 0.000260353369096488 "TKTL2_MOUSE" "chr_09"
"evgLocus_373930" 1078.50271932782 -3.23801399332382 0.76519388003875 -4.2316255759388 2.32008401564864e-05 0.000261668201377103 "RL23A_RAT" "chr_20"
"evgLocus_222836" 24.0069812487918 -8.31027741324742 1.96410414338887 -4.23107778740736 2.32574218180254e-05 0.000261943548913113 "ECR_HELVI" "chr_20"
"evgLocus_252313" 166.341552108166 -3.44063837299834 0.813736485290671 -4.22819725450718 2.35571222983689e-05 0.000264769698931149 "RHOU_MOUSE" "chr_13"
"evgLocus_95646" 88.1207352629558 -4.94856153215115 1.17048576311244 -4.22778447043425 2.36003696202648e-05 0.000265072841128022 "RAB5B_CHICK" "chr_01"
"evgLocus_686413" 114.830689477785 -3.86828030866315 0.915181996803433 -4.2267880292383 2.37050781133163e-05 0.000266065404654355 "GALT5_DROME" "chr_05"
"evgLocus_50465" 44.6803523848694 -3.53910131589361 0.837559982951915 -4.22548998033588 2.38421433836116e-05 0.000267419522827478 "DDI2_XENLA" "chr_Z"
"evgLocus_340370" 2083.37620491193 -4.09365399861284 0.969080442466947 -4.22426644808949 2.39720303071858e-05 0.000268691318363956 "VATA_MANSE" "chr_16"
"evgLocus_296638" 1265.75252711115 -5.24318923630148 1.24205161803995 -4.22139399051354 2.4279613446727e-05 0.000271578148759201 "EF1G_ARTSA" "chr_16"
"evgLocus_1369" 444.913162964134 -4.60137943890943 1.09024473925165 -4.22050139133701 2.43759552587336e-05 0.000272281760866759 "." "chr_27"
"evgLocus_145774" 74.9981346142127 -4.10180274348121 0.971938219946656 -4.22022990690328 2.44053297212571e-05 0.000272423029362846 "DNJC5_DROME" "chr_11"
"evgLocus_358556" 694.793990956697 -5.98232802251014 1.41805735894683 -4.21867845102762 2.45738435592696e-05 0.000274116175483743 "." "chr_20"
"evgLocus_222966" 36.2769752413057 -8.90663762434331 2.11189508283965 -4.21736747091029 2.47171000402187e-05 0.000275148797850309 "PNUT_DROME" "chr_10"
"evgLocus_24537" 270.899985685676 -4.3091789925634 1.02170798737946 -4.21762288813643 2.46891273253426e-05 0.000275148797850309 "GNAO_LOCMI" "chr_14"
"evgLocus_52798" 16.8617943370177 -7.80509507894918 1.85081729627774 -4.21710727182329 2.47456274538768e-05 0.000275278202673386 "SYVN1_MOUSE" "chr_08"
"evgLocus_790251" 18.778139211844 -5.07007736606309 1.20268356633503 -4.21563702039539 2.49074106437543e-05 0.000276699924791393 "BIRC6_MOUSE" "chr_08"
"evgLocus_642562" 83.1235981748885 -3.2926986953583 0.781651115238271 -4.21249152104719 2.52569198588969e-05 0.000279819181511561 "CNNM4_XENTR" NA
"evgLocus_225903" 32.8339517244823 -6.86349296809655 1.62980574500247 -4.21123375539834 2.53979768102815e-05 0.000281190652843131 "." "chr_22"
"evgLocus_686806" 167.257460728953 -4.20019217249695 0.997654141922446 -4.21006839544947 2.55293390795547e-05 0.000282453000169585 "CCD47_BOVIN" "chr_05"
"evgLocus_852795" 16.7116810350079 -7.78892929589343 1.85066750848732 -4.20871348320145 2.56828806173213e-05 0.000283869907941555 "RPGP1_HUMAN" "chr_05"
"evgLocus_746930" 838.826788376711 -7.82667704600565 1.86092116585388 -4.20580795662796 2.60151075726343e-05 0.000286853108955939 "TBB3_DROME" "chr_26"
"evgLocus_49560" 22.8570504626489 -8.23936085944193 1.96165829199929 -4.20020188686609 2.66677084568316e-05 0.000293212852935938 "4ET_MOUSE" "chr_02"
"evgLocus_804631" 24.6950005496699 -8.35680048487666 1.99026568324076 -4.19883664540165 2.68289769723497e-05 0.00029443175132863 "." NA
"evgLocus_12673" 33.989623110854 -8.81254081844087 2.09923203406952 -4.19798320310361 2.69302600574026e-05 0.00029534425272381 "ABCB7_MOUSE" "chr_13"
"evgLocus_54938" 2644.16944167651 -9.65442836541031 2.30074746129832 -4.19621385128564 2.71413990446974e-05 0.000296860191297477 "PEBPH_CAEEL" "chr_23"
"evgLocus_643887" 17.9449038930897 -7.89070096978198 1.88037731691119 -4.19633915960211 2.71263942032185e-05 0.000296860191297477 "ALF_DROME" "chr_02"
"evgLocus_880982" 26.1272188946976 -7.46059141168702 1.77900753308919 -4.19368174272536 2.74462986343693e-05 0.000299792367243017 "AT8A1_MOUSE" "chr_17"
"evgLocus_462194" 24.2950110318434 -8.33327179551143 1.98719924643574 -4.19347572240583 2.7471248974759e-05 0.000299863780699012 "PSD11_DROME" "chr_12"
"evgLocus_536819" 21.4654788816233 -8.14869541652486 1.94329873187496 -4.19322839194298 2.75012307162556e-05 0.000299989982213623 "SPTC2_CRIGR" "chr_19"
"evgLocus_880774" 43.4504258964224 -6.22048656746312 1.48378958557611 -4.1922969590381 2.76144197467703e-05 0.000301023052206092 "." "chr_18"
"evgLocus_398426" 61.2431016256149 -5.71057960414781 1.36254917154346 -4.19109983214699 2.77605468632246e-05 0.000302211407897377 "." "chr_27"
"evgLocus_262104" 306.622499079161 -8.3761689994803 1.99996053049768 -4.18816715217671 2.81216369259719e-05 0.00030512257093696 "HNRPR_HUMAN" "chr_03"
"evgLocus_422710" 82.2578679910983 -4.27851872430586 1.02195460088773 -4.18660351505759 2.83159824288613e-05 0.000306822415060836 "." "chr_01"
"evgLocus_495618" 5481.79364455654 -6.04636828517925 1.44427425610918 -4.18644053205514 2.833631301653e-05 0.000306838559698941 "." NA
"evgLocus_224651" 19.0576189745964 -7.98296827436459 1.90695401495026 -4.18624057621694 2.83612745722342e-05 0.000306904795802927 "." NA
"evgLocus_387352" 39964.84718745 -4.57954793290772 1.09519552712268 -4.18148889353047 2.89606400014961e-05 0.000312767230148784 "." "chr_29"
"evgLocus_754" 59.5321317199246 -4.01528044459408 0.960319190691432 -4.18119359012609 2.89982834908271e-05 0.000312966232559052 "HGNAT_HUMAN" "chr_26"
"evgLocus_384571" 23.8540280652511 -5.4439894608694 1.30231208875395 -4.1802495023126 2.9118942371875e-05 0.00031385247880103 "BICRD_DROME" "chr_23"
"evgLocus_447263" 31.1323611603964 -8.69054545382561 2.07933721061854 -4.17947863840731 2.92178161780243e-05 0.00031470989039372 "ANX10_DROME" NA
"evgLocus_37772" 144.208397217312 -6.16625978846006 1.47544660151812 -4.17924971470702 2.92472401661312e-05 0.000314818607630941 "RS21_PLUXY" NA
"evgLocus_484137" 18.5615153221307 -7.93913502070648 1.90086835265331 -4.17658330184978 2.95920403164718e-05 0.000317899715431438 "VPP1_MOUSE" "chr_06"
"evgLocus_371777" 15.6242974580357 -7.69373735814353 1.84223322925295 -4.17631016310755 2.96275778777821e-05 0.000318071676544205 "PLXA3_DANRE" "chr_16"
"evgLocus_33319" 81.4156418422328 -10.0741769099479 2.41304709385644 -4.17487786939449 2.98145959154491e-05 0.000319658004660305 "SYTC_MOUSE" "chr_14"
"evgLocus_795292" 28.1566771082004 -8.54050879910716 2.04630792111937 -4.17361859911843 2.99799482465228e-05 0.000321219366541362 "." "chr_12"
"evgLocus_121186" 28.475776452228 -5.30528114465761 1.27229071900279 -4.16986547604139 3.04779488717816e-05 0.000325911933897463 "RCC1_DROME" "chr_22"
"evgLocus_42106" 513.689638542699 -4.13478065877587 0.991757077433019 -4.16914661146457 3.05742275558746e-05 0.000326726948802477 "MYLK_BOVIN" "chr_27"
"evgLocus_281438" 567.431938926263 -6.43046031909604 1.54274558619349 -4.1681923297297 3.07024826133328e-05 0.00032766751758895 "RLBP1_HUMAN" "chr_26"
"evgLocus_197231" 242.498460873372 -6.33177099115351 1.52095368323784 -4.16302683042544 3.14056447966708e-05 0.000334077290110111 "RABEP_DROME" "chr_17"
"evgLocus_341965" 143.192893617544 -4.54818242748638 1.09317927694342 -4.16050918949296 3.17538839118464e-05 0.000337121090865926 "CUO6_BLACR" NA
"evgLocus_43158" 2293.86071952273 -3.38569445554467 0.813902499223896 -4.15982806143626 3.18487259807873e-05 0.000337907720731662 "RL23A_RAT" "chr_20"
"evgLocus_449335" 24.5338611344592 -7.36521433788601 1.7718499838547 -4.15679341084102 3.22745591551941e-05 0.000342202780209304 "." NA
"evgLocus_758570" 22.7604247151451 -4.28083439298281 1.02996160480348 -4.15630483021704 3.23436220973799e-05 0.00034271192548987 "NOS_BOMMO" "chr_20"
"evgLocus_340567" 745.8663348887 -4.63423401189874 1.11532251282062 -4.1550618396278 3.25199576103706e-05 0.000344132572867119 "IP3KB_RAT" "chr_16"
"evgLocus_790136" 21.8279400739473 -8.1727658919282 1.96742063545453 -4.15405111883462 3.26640153027429e-05 0.00034534216214542 "SPTCB_DROME" "chr_16"
"evgLocus_687778" 109.216574866663 -6.02867090901383 1.45211325854728 -4.15165337381812 3.30081939776679e-05 0.000348619615512516 "TBB1_MANSE" "chr_26"
"evgLocus_51298" 239.60316833629 -3.78154651764139 0.911257270430446 -4.14981217747116 3.32748196661794e-05 0.000350526334465328 "ARP2_DROME" "chr_22"
"evgLocus_623751" 17.9198850094215 -7.88833416120351 1.90172530156001 -4.14798822665535 3.35409643102498e-05 0.000353101580321091 "BICRD_DROME" "chr_23"
"evgLocus_396" 627.56327322483 -4.8663273336021 1.17357956007361 -4.14656790145262 3.37496123387411e-05 0.000355068595961717 "ALDH2_BOVIN" "chr_23"
"evgLocus_581050" 250.986563912258 -5.92016871063661 1.42811669185371 -4.14543765534467 3.39165275474923e-05 0.000356364237186103 "OSP_DROME" "chr_20"
"evgLocus_13765" 24.0474270422966 -5.08844831549333 1.22793097953847 -4.14392046481789 3.41418198741205e-05 0.000358455257936915 "RPN2_BOVIN" "chr_10"
"evgLocus_167480" 19.5530973853298 -8.01395026198334 1.93398286634403 -4.14375452929052 3.41665462041134e-05 0.000358455257936915 "." "chr_10"
"evgLocus_881686" 54.7555528795292 -3.88451240219772 0.937460659690294 -4.14365377580862 3.41815679464589e-05 0.000358455257936915 "EVI5_DROME" "chr_Z"
"evgLocus_82954" 125.204377717861 -4.64070811441075 1.12155301968683 -4.13775187882474 3.50725341605531e-05 0.000366853751662664 "RO60_XENLA" "chr_11"
"evgLocus_237152" 53.5569574051613 -5.60329668877473 1.35448098210644 -4.1368588874985 3.52092484695718e-05 0.000368047381627372 "GPC6_MOUSE" "chr_11"
"evgLocus_68830" 102.700559070749 -3.45784455655154 0.836042715849081 -4.13596636989985 3.53463958305653e-05 0.000369007309292683 "DJC22_XENTR" "chr_Z"
"evgLocus_108713" 29.2815890106751 -8.59710627198485 2.07887077913831 -4.13546929335758 3.54229981321842e-05 0.00036950519738844 "CTNS_DROME" "chr_13"
"evgLocus_49451" 100.845669665121 -3.03980002109453 0.735084089529974 -4.13530923113604 3.54476981605651e-05 0.00036950519738844 "STOX1_HUMAN" "chr_13"
"evgLocus_98558" 37.0053454346242 -6.03159376256302 1.45879013652171 -4.13465488390575 3.55488440626195e-05 0.000370171658825973 "TFIP8_BOVIN" "chr_04"
"evgLocus_49617" 68.6659044474021 -5.89745095519601 1.4266364524851 -4.13381485165549 3.56790940668044e-05 0.000371290559726502 "SPIN_DROME" NA
"evgLocus_149421" 132.862069228592 -5.00939972969941 1.21205784297578 -4.13297084683729 3.5810416337526e-05 0.000372419182932917 "OST4_DROME" "chr_14"
"evgLocus_251553" 42.4474393836782 -3.81461402653535 0.923181739973042 -4.13202933005017 3.59574524482516e-05 0.000373709681284126 "CANA_DROME" "chr_22"
"evgLocus_795063" 16.9243415461884 -7.81155467857413 1.89111450365005 -4.13066192633867 3.61720202859662e-05 0.000375460498647065 "RPGP1_MOUSE" "chr_05"
"evgLocus_224654" 30.8233495016829 -5.4794025076312 1.32671689622637 -4.13004652553718 3.62689828464087e-05 0.000376227168558352 "." "chr_14"
"evgLocus_271052" 74.7589066489203 -7.01918633994425 1.69996397184327 -4.12902064761605 3.64311690114478e-05 0.000377428764962111 "NOG1_DROME" "chr_24"
"evgLocus_455996" 214.590142197426 -4.28740913627616 1.03840693329905 -4.12883331070888 3.64608602970486e-05 0.000377496230640644 "SNAP_DROME" "chr_09"
"evgLocus_206718" 771.542578671256 -6.72525447461057 1.62897311195904 -4.12852393034446 3.65099447275721e-05 0.000377764269271435 "EF1G_ARTSA" "chr_16"
"evgLocus_223574" 15.4201849886554 -7.67618482549687 1.85955687129103 -4.12796454037329 3.65988534946444e-05 0.000378443763818272 "RIOK3_HUMAN" "chr_05"
"evgLocus_469830" 15.1410158682703 -7.6494038367951 1.85431522567314 -4.12519065307155 3.7042777197692e-05 0.000381691520644046 "F263_PONAB" "chr_05"
"evgLocus_476359" 50.5676616857202 -9.38647984232503 2.27535771680687 -4.1252765545356 3.70289534403196e-05 0.000381691520644046 "ZC11A_CHICK" "chr_27"
"evgLocus_742938" 462.031681211353 -4.61848324871921 1.11943880964613 -4.12571299915819 3.69587938873183e-05 0.000381691520644046 "." "chr_15"
"evgLocus_824346" 57.0595998493451 -5.44042678915105 1.31867499404132 -4.12567676928329 3.6964613122496e-05 0.000381691520644046 "KRAF1_DROME" "chr_11"
"evgLocus_13785" 33.4191488862824 -5.38811898502515 1.30755397998903 -4.12076217692393 3.77621074395887e-05 0.000387519648242685 "." "chr_23"
"evgLocus_687061" 76.2846510307558 -7.40421883896064 1.79698413062939 -4.1203585010889 3.78283330629895e-05 0.000387954806211491 "STIM_DROME" "chr_27"
"evgLocus_407120" 162.075687137717 -2.91915959646793 0.708720457924769 -4.11891538310554 3.80659886145161e-05 0.000389411237799001 "." "chr_05"
"evgLocus_13204" 24.9735444283227 -8.3671514037924 2.03152347721796 -4.11865848346024 3.81084436952361e-05 0.000389541704727659 "STIM_DROME" "chr_27"
"evgLocus_723851" 151.806344590596 -4.65017042247622 1.12936462178742 -4.11751026441444 3.82987476798545e-05 0.000390810403956209 "." "chr_24"
"evgLocus_206146" 72.331321416663 -5.95368169125477 1.44726314029213 -4.11375203686389 3.89279583638402e-05 0.000395496400445104 "UBP5_MOUSE" NA
"evgLocus_13761" 245.815907971233 -4.05713014311499 0.986573875090722 -4.11234297354763 3.91663859878471e-05 0.000396928290104592 "CNPD1_CHICK" "chr_20"
"evgLocus_603719" 1199.48202274518 -4.46814781000844 1.08716067939679 -4.10992403854009 3.95789292563567e-05 0.000400610591590444 "MXT_DROME" "chr_01"
"evgLocus_824165" 86.6579166358984 -5.69841577734536 1.38695251481026 -4.10858750858166 3.98086364790828e-05 0.00040243541508277 "TTKB_DROME" NA
"evgLocus_687168" 44.5406001656614 -6.7025691840559 1.63146884582616 -4.10830350895348 3.9857609750077e-05 0.000402680541184711 "." "chr_20"
"evgLocus_224289" 44.855536080508 -9.21334488691918 2.24361988185437 -4.10646427295175 4.01761568986932e-05 0.000405144824304716 "SKEL1_DROME" "chr_29"
"evgLocus_34466" 255.02164699353 -3.17616086402501 0.773988743474303 -4.10362668811922 4.06723566668578e-05 0.000409641311488216 "AN32A_DROPS" NA
"evgLocus_252979" 16.0200129549621 -7.72697284747265 1.88319438234113 -4.10312016641994 4.07615400307036e-05 0.000410285810222521 "CNNM2_HUMAN" NA
"evgLocus_223354" 28.0701589043908 -6.11585306788682 1.49117403342104 -4.10136773496242 4.10715246692325e-05 0.000412640870304208 "." NA
"evgLocus_222459" 36715.9411187361 -4.76858520823624 1.16279716661373 -4.10096046425981 4.1143885752507e-05 0.000413113023036578 "SING_DROME" "chr_15"
"evgLocus_222518" 161.82338450999 -3.58212054591409 0.873712650115413 -4.09988403560474 4.13357210955237e-05 0.000414272956161046 "E41LA_MOUSE" "chr_10"
"evgLocus_52166" 461.668038488019 -5.55038751763499 1.35438552196992 -4.09808538824463 4.16581615290232e-05 0.000416876319026556 "." "chr_06"
"evgLocus_761110" 59.7316313395578 -7.05321111172479 1.72196859139996 -4.09601612186814 4.20320672616685e-05 0.000419188149065237 "PEPT1_DROME" "chr_Z"
"evgLocus_272080" 14.5451493019976 -7.5894164412213 1.85411647537159 -4.09327922060576 4.25315038823794e-05 0.000423391242193417 "AP1M1_HUMAN" "chr_27"
"evgLocus_119511" 5640.20666570115 -3.9816959989217 0.973353518982318 -4.09069872484227 4.30075516656013e-05 0.000426825707755017 "HSP7D_MANSE" "chr_06"
"evgLocus_629735" 23.8236136421798 -8.29902075416353 2.03097357374845 -4.08622783744375 4.38443249824653e-05 0.00043387355351064 "GAGXE_DROME" NA
"evgLocus_692386" 49.5519226512814 -3.96085954073017 0.969576489454182 -4.08514396111225 4.40494970848727e-05 0.000435573836991037 "CIB1_SHEEP" "chr_01"
"evgLocus_251840" 44.4680560045157 -9.20082328903538 2.25307851882224 -4.08366739648513 4.43304687833737e-05 0.000437820506128578 "FHL2_HUMAN" "chr_13"
"evgLocus_95634" 461.140433957594 -5.84634507687228 1.43164076563467 -4.08366764708637 4.43304209532002e-05 0.000437820506128578 "EPS8_MOUSE" "chr_28"
"evgLocus_67255" 19.6978907559089 -7.04663282596004 1.72630543715889 -4.08191544455609 4.46660482779276e-05 0.000440600401123155 "SPTB2_HUMAN" NA
"evgLocus_692937" 41.1921930385992 -5.27106275874273 1.29337687483858 -4.07542678494277 4.59300318545068e-05 0.00045158809628757 "CYB5_DROME" "chr_11"
"evgLocus_144612" 36.4559414859939 -5.6902048308446 1.39659606718139 -4.07433828904341 4.61453642726472e-05 0.000452997831551737 "ACTN_DROME" "chr_16"
"evgLocus_413940" 348.950202233911 -4.04480746740967 0.993610228005922 -4.07081907311602 4.68481253048659e-05 0.000459239866666889 "Y3427_DROME" "chr_09"
"evgLocus_822293" 21.6695913510036 -8.16210545471373 2.00507112344011 -4.07073113731246 4.68658147120453e-05 0.000459239866666889 "UFD4_DROME" "chr_19"
"evgLocus_215299" 315.888575783312 -8.75297801763297 2.15049624936898 -4.07021310555708 4.69701520202478e-05 0.000459432970451505 "SAM11_MOUSE" NA
"evgLocus_345381" 27.0241550265241 -8.48671432705494 2.08594848684929 -4.0685157761847 4.7313558100784e-05 0.000462514170005623 "." NA
"evgLocus_738544" 14.8825916106533 -7.62115805238563 1.87340690664207 -4.06807406621872 4.74033150767463e-05 0.000463113610881757 "." NA
"evgLocus_686581" 14.1576692260052 -7.55050848838257 1.85722871685625 -4.06547046136751 4.79356656461591e-05 0.0004671934474646 "ACE_CHICK" "chr_06"
"evgLocus_734589" 53.4666031638427 -7.73096945709412 1.90252439715776 -4.06353236186809 4.83356172803576e-05 0.00047080972669133 "ACT_MANSE" "chr_15"
"evgLocus_82869" 15.124232405536 -7.64402550506048 1.88325546242271 -4.05894243111705 4.92954635611519e-05 0.000479299056451892 "HEXC_BOMMO" "chr_19"
"evgLocus_545" 198.962827437032 -3.75154112312065 0.924341152463869 -4.05861095021115 4.93654779022372e-05 0.000479693420713506 "ANXB9_DROME" "chr_20"
"evgLocus_397780" 769.519552599534 -7.3199783326911 1.80378833597568 -4.05811379677853 4.94706617977753e-05 0.00048002871139987 "TBB1_MANSE" "chr_26"
"evgLocus_362800" 14.1451597841711 -7.54885993175701 1.86069979995817 -4.05700045323094 4.97069855710373e-05 0.000481314714442116 "." NA
"evgLocus_362340" 22.9278330927537 -8.24362390200756 2.03268001827076 -4.0555443197698 5.00176869772294e-05 0.000484009536607937 "TRAF4_MOUSE" "chr_20"
"evgLocus_251874" 74.8573334930412 -6.74704980299913 1.66477596898494 -4.05282748471735 5.06023174089586e-05 0.000488216434432642 "TCPA_DROME" "chr_03"
"evgLocus_222703" 278.569212261044 -4.1239157129086 1.01765395687187 -4.05237525492946 5.07002584384209e-05 0.000488871763722986 "CREBA_DROME" "chr_17"
"evgLocus_407" 40.3019501404057 -5.67153073413781 1.39988332317784 -4.05143103016828 5.09053320905033e-05 0.000490268621186242 "ACSL4_MOUSE" "chr_01"
"evgLocus_795468" 60.0155113336575 -4.64083632754449 1.14619186025307 -4.04891754031462 5.14550688569225e-05 0.000494977703132805 "RCC1_XENLA" "chr_22"
"evgLocus_224019" 56.6128986985191 -7.58220226933895 1.87344573339276 -4.04719610191634 5.1834813604869e-05 0.000498042344760411 "ALF_DROME" "chr_02"
"evgLocus_41697" 234.18529789439 -3.22261666078437 0.796370881683484 -4.04662794045399 5.19607303987231e-05 0.000498957815609437 "SAE2_XENTR" "chr_07"
"evgLocus_222606" 296.848604196068 -3.30812633534273 0.817689354064565 -4.04570063056187 5.21668650433233e-05 0.000500347210892558 "CAD96_DROME" "chr_06"
"evgLocus_357252" 36.2162887757988 -4.07051726424354 1.00616893739755 -4.04556045505827 5.21980924437772e-05 0.000500352050346884 "VATB_MANSE" "chr_29"
"evgLocus_510432" 67.6391191587483 -5.8135763842224 1.43717747777342 -4.04513462959996 5.22930637886665e-05 0.000500936040731358 "ZO2_MOUSE" "chr_09"
"evgLocus_54235" 108.69976624408 -2.89449200078316 0.715570753969584 -4.04501160049673 5.23205332975586e-05 0.000500936040731358 "APH1_DROME" "chr_19"
"evgLocus_241061" 14.9909025662605 -7.63114203808934 1.88751542096138 -4.04295612811605 5.27814995574202e-05 0.000504456843758834 "SQD_DROME" "chr_03"
"evgLocus_385771" 21.0279610382943 -8.11865331741357 2.00823418466316 -4.0426825613345 5.28431398411255e-05 0.000504456843758834 "GAGXE_DROME" NA
"evgLocus_517" 21.0279610382943 -8.11865331741357 2.00823418466316 -4.0426825613345 5.28431398411255e-05 0.000504456843758834 "KLC_DROME" "chr_16"
"evgLocus_34018" 85.8760472858868 -7.14615910087381 1.76810978996834 -4.04169421006473 5.30664048058358e-05 0.000505698928418866 "CYCG_DROME" NA
"evgLocus_25541" 542.53625710302 -5.03404340082798 1.24564654852147 -4.04130963699386 5.31535197926956e-05 0.000506232879148445 "BAMBI_SHEEP" "chr_12"
"evgLocus_881713" 110.086530637116 -3.57598364992091 0.885179548730023 -4.0398398890388 5.34877029787856e-05 0.000508820520275994 "R144A_HUMAN" "chr_07"
"evgLocus_812402" 31.493827609953 -6.74526756135208 1.67009249377231 -4.03885867789051 5.37119124822472e-05 0.000510559695407212 "." NA
